"name","date","favno","retno","text"
"easyJet","1448642905","0","0","Hi David Please accept our apologies for all inconvenience you had Iryna"
"easyJet","1448642783","1","0","Hi Calista Please see this link for the latest updates Iryna"
"easyJet","1448642717","0","0","Hi Adam Im sorry to hear about this Please see this link for your entitlements Iryna"
"BridgetTyerman","1448642669","3","1","Four months emails and phone calls still no refund from easyjet for my flightcancellation Terrible customerexperience"
"DrHank178","1448642528","0","0","not looking good so far"
"thehansenco","1448642461","0","1","All set to take the to Glasgow to give a talk and sing some songs staying up there tonight as well so should"
"marie_d_ni","1448642397","0","0","the OCS staff who helped us off the Easyjet flight from Belfast about minutes ago were lovely It means a lot"
"BaselBuzz","1448642296","0","11","Christmas is nearly here Get in the festive mood in Pragues chocolateboxpretty Old Town DestinationOfTheWeek"
"charlottesimson","1448642055","0","0","your response is one I have already had con"
"FreddieCollier","1448642030","1","0","Are people stupid Queuing for a plane with allocated seats that havent even arrived yet EasyJet"
"DishaRebecca","1448641938","1","0","This is my first time flying with Easyjet and its not a good start You didnt even apologise for the delay How rude"
"Sonia_Kumari01","1448641831","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"flyinsider","1448641820","0","0","Easyjet to increase Scotland services with new aircraft"
"AirportBCN_Info","1448641770","0","0","Barcelona Paris CDGORYBVA are operated by and"
"TaliaKim","1448641645","0","0","Shabbat Shalom to everyone how about we welcome the end of the week on a good note Do you want to reply to my DM"
"DishaRebecca","1448641632","1","0","Easyjet you lie The flight most definitely wasnt on time"
"easyJet","1448641588","0","0","Hi Melissa Please send us a DM with more details so that we could check your case Iryna"
"antoniwest1","1448641510","0","4","British budget airline Easyjet on Tuesday said it had cancelled all flights to and from the Egyptian resort of Sharm elShe"
"tmmck79","1448641433","0","0","thank you its ezy"
"la_gestri","1448641422","0","0","Thank you"
"LESLIE_OCASS","1448641420","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"emma_murray","1448641402","0","0","Easyjet tip Check in one hour and a half hours before the flight leaves"
"JAMES_CAPLANIDE","1448641375","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"AletaStewart","1448641373","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"brad_manning14","1448641367","0","0","why is my flight delayed Pilot said it was due to slot and French atc but Paris flight took off mins early Ezy"
"DOUGLAS_4BROWN","1448641357","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"DarleneBurris","1448641344","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"Rimboltblack","1448641307","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"AirportBCN_Info","1448641200","0","0","Barcelona London LHRLGWSTNLTNSEN routes are operated by and"
"Kumar_Raju85","1448641167","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"CamilleCampbel","1448641162","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"JASON_RAY_CLIM","1448641159","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"faceyourunivers","1448641156","0","0","And Geneva has Swiss Airlines and EasyJet to Sardegna and Catania of my fav destinations"
"TheATMGlobal","1448641141","0","0","AirTransportNews The Insiders Point of ViewgteasyJet to add th aircraft to its Edinburgh operations"
"VIVIAN_TODD_","1448641129","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"JEFFRE5E_BOSTI","1448641113","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"BEVERLY_MARTIN_","1448641102","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"ALICE_ROCKEY","1448641093","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"DIANNE_KIMBROUG","1448641086","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"NORMA_2HOWARD","1448641083","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"CAROL_CHMIEL","1448641059","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"Emilly_Allen1","1448640984","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"Edan_Samuel","1448640938","0","85","Hello there ThankYou for all your Tweets Love them all Have a great day Gratitude"
"CocoaKevin","1448640929","0","0","Find it hard to believe that easyjet havent left cookies behind in my browser but I cant see any"
"MattyC53","1448640848","0","0","Looking at hour or more delay on Belfast to Paris flight Due to a crew change whatever that is Theres Friday night gone"
"AirTransportNew","1448640764","0","0","Today on ATN easyJet to add th aircraft to its Edinburgh operations easyJet has today announced that it wil"
"easyJet","1448640685","0","0","Hi Please check your DMs for our response Iryna"
"a_guerci","1448640653","0","0","Hi noticed delays on flight EZY may I ask what has happened Thx"
"lowcostinfo","1448640393","0","0","EasyProperty said to be seeking m for expansion lowcost easyjet"
"proactiveITfix","1448640376","1","1","��a new low in customer service charge for a carry on purse"
"annecdavies","1448640290","0","0","EasyJet Airbus A GEZOM PushBack for Take off"
"Scotland4me","1448640198","0","0","Edin Business Easyjet to up Scotland services with new aircraft Edinburgh"
"Scotland4me","1448640198","0","0","Edin Business Easyjet boosts services from Edinburgh Edinburgh"
"News4Edinburgh","1448640195","0","0","business Easyjet to up Scotland services with new aircraft Edinburgh"
"News4Edinburgh","1448640195","0","0","business Easyjet boosts services from Edinburgh Edinburgh"
"Zesty13","1448640172","0","0","Lovely Santa and sleigh here in Madrid Couldnt get it back in suitcase to Edinburgh"
"easyJet","1448640087","0","0","Hi Jamie Please send us a DM with more details so that we could advise you further Iryna"
"easyJet","1448640002","0","0","Hi Thanks for the route suggestion well forward it to our Scheduling team Iryna"
"G3McKnight","1448639986","0","0","EasyJet delayed again 
 hrs"
"easyJet","1448639946","1","0","Hi Thank you for your feedback regarding our service Iryna"
"_lottie911117","1448639913","0","0","and i think easyjet and british airways"
"RTravelAlertsLU","1448639902","0","0","Easyjet flight U to MilanMalpensa is expected to depart minutes late at"
"Magsokeeffe","1448639805","0","0","Hi flying tomorrow to Gatwick Do I need to print b passes or ok to show on mobile app"
"martingroot82","1448639571","0","0","have you checked your inbox Can you please respond and communicate with me Please"
"AirportRegions","1448639469","1","0","Easyjet plans to open new routes in France and is now an open competitor to Air France and Transavia"
"DrHank178","1448639278","0","0","what are the chances the control at the gate have been dealt with Is it more likely you have done nothing"
"HannahABuchan","1448639253","0","0","The plane was meant to take off at pm and the want us to reprint our boarding passes at Good one"
"clairebarty","1448639248","0","0","A video on how the Met Office works onsite with easyJet to aid safety and efficiency planning"
"GeoSparkJohn","1448639172","0","0","We appreciate there are technical issues on EZY but it would be a good idea to keep us informed boredofwaiting uselesspr"
"TWHeppell","1448639004","0","1","could you please get flight EZY to leave now we are waiting for from me"
"lisabarnettlisa","1448638956","0","0","Overheard queueing to board my flight its only violin thats not in the hold never heard before on easyjet"
"ely_grint","1448638894","0","11","Christmas is nearly here Get in the festive mood in Pragues chocolateboxpretty Old Town DestinationOfTheWeek"
"Qtplace","1448638880","0","0","On my way home️ easyjet london amsterdam"
"smug53","1448638671","0","0","lots of dissatisfied customers today Easyjet how about being a little more customer friendly with your fees"
"smug53","1448638546","0","0","its a good min walk from departure lounge to gates at Gwk north terminal not impressed Easyjet"
"smug53","1448638461","0","0","bpass stated gate closes info board states gate no displayed at was gone before no shown"
"radurusu90","1448638422","1","0","Hey guys i just got my boarding card for our Christmas party from work and my middle name is misspelled is that okWhat to do"
"smug53","1448638377","0","0","not impressed missed flight by few mins paid extortionate fee nxt flight"
"Beesotted","1448638320","0","1","frm gives the lowdown on bwfc Stelios Holdsworth amp m debt writeoff"
"john1967bates1","1448638306","0","1","Easyjet are now flying Bristol to Gibraltar cheap flights to sunshine amp sailing"
"DaveUK_Norway","1448638209","0","0","When a professional operation takes over LONMOW in March cannot come quick enough"
"M_Haddleton","1448638195","0","0","how is tommy to thomas more than a character change"
"CalistaPaxton","1448638181","2","1","could you please get flight EZY to leave now we are waiting for from me"
"adamhawley5","1448638130","0","0","Catching the earlier flight was clearly worth it then Delays"
"DaveUK_Norway","1448638099","0","0","LGW Typical U DME arriving LGWS due to Operational issues Car is in the N Terminal valet so all time saved now screwed"
"easyJet","1448638094","0","0","Hi Dragan Apologies for any inconvenience I assure you our Team are trying to minimise any delays whenever possible Anna"
"easyJet","1448638029","0","0","Hi Sorry about that I believe the rest of the journey goes more smoothly then Anna"
"easyJet","1448637953","1","0","Hi Great to hear that It will be a pleasure to welcome you onboard Hope youll have a wonderful time there Anna"
"corfuseaschool","1448637854","0","0","Easyjet fly from the UK to Corfu everyday of the week and we are only mins from Corfu Airport corfu"
"M_Haddleton","1448637798","4","1","Cant believe I paid to change my bfs flight name from Tommy to Thomas when I paid for the flight notalowcostairline"
"charlottesimson","1448637649","0","0","knew Easyjet wouldnt honour their promise to reimburse my husband for costs after THEY cancelled his flight See u in court"
